#    L    TT             EE             BB             TE          
  4517   0.117206E+01   0.337147E-01   0.316088E-02  -0.458936E-01
  4518   0.116988E+01   0.336439E-01   0.315783E-02  -0.458050E-01
  4519   0.116770E+01   0.335735E-01   0.315478E-02  -0.457154E-01
  4520   0.116551E+01   0.335022E-01   0.315174E-02  -0.456276E-01
  4521   0.116333E+01   0.334322E-01   0.314870E-02  -0.455396E-01
  4522   0.116114E+01   0.333612E-01   0.314567E-02  -0.454506E-01
  4523   0.115896E+01   0.332907E-01   0.314263E-02  -0.453621E-01
  4524   0.115677E+01   0.332200E-01   0.313960E-02  -0.452733E-01
  4525   0.115459E+01   0.331490E-01   0.313658E-02  -0.451851E-01
  4526   0.115241E+01   0.330792E-01   0.313355E-02  -0.450958E-01
  4527   0.115025E+01   0.330092E-01   0.313053E-02  -0.450071E-01
  4528   0.114808E+01   0.329389E-01   0.312751E-02  -0.449182E-01
  4529   0.114592E+01   0.328690E-01   0.312450E-02  -0.448291E-01
  4530   0.114376E+01   0.327974E-01   0.312149E-02  -0.447405E-01
  4531   0.114162E+01   0.327284E-01   0.311848E-02  -0.446518E-01
  4532   0.113948E+01   0.326583E-01   0.311547E-02  -0.445621E-01
  4533   0.113735E+01   0.325880E-01   0.311246E-02  -0.444722E-01
  4534   0.113525E+01   0.325180E-01   0.310946E-02  -0.443837E-01
  4535   0.113314E+01   0.324484E-01   0.310646E-02  -0.442935E-01
  4536   0.113104E+01   0.323792E-01   0.310346E-02  -0.442031E-01
  4537   0.112897E+01   0.323104E-01   0.310047E-02  -0.441132E-01
  4538   0.112690E+01   0.322404E-01   0.309748E-02  -0.440232E-01
  4539   0.112485E+01   0.321715E-01   0.309449E-02  -0.439338E-01
  4540   0.112282E+01   0.321015E-01   0.309150E-02  -0.438434E-01
  4541   0.112079E+01   0.320326E-01   0.308851E-02  -0.437521E-01
  4542   0.111878E+01   0.319640E-01   0.308553E-02  -0.436621E-01
  4543   0.111679E+01   0.318942E-01   0.308255E-02  -0.435712E-01
  4544   0.111481E+01   0.318255E-01   0.307957E-02  -0.434808E-01
  4545   0.111284E+01   0.317562E-01   0.307659E-02  -0.433895E-01
  4546   0.111089E+01   0.316881E-01   0.307361E-02  -0.432987E-01
  4547   0.110895E+01   0.316202E-01   0.307064E-02  -0.432069E-01
  4548   0.110703E+01   0.315510E-01   0.306767E-02  -0.431157E-01
  4549   0.110510E+01   0.314836E-01   0.306471E-02  -0.430242E-01
  4550   0.110320E+01   0.314142E-01   0.306174E-02  -0.429325E-01
  4551   0.110131E+01   0.313458E-01   0.305878E-02  -0.428405E-01
  4552   0.109942E+01   0.312784E-01   0.305582E-02  -0.427475E-01
  4553   0.109756E+01   0.312104E-01   0.305286E-02  -0.426557E-01
  4554   0.109569E+01   0.311418E-01   0.304991E-02  -0.425637E-01
  4555   0.109383E+01   0.310742E-01   0.304695E-02  -0.424706E-01
  4556   0.109198E+01   0.310061E-01   0.304401E-02  -0.423780E-01
  4557   0.109012E+01   0.309388E-01   0.304106E-02  -0.422851E-01
  4558   0.108828E+01   0.308717E-01   0.303812E-02  -0.421919E-01
  4559   0.108644E+01   0.308040E-01   0.303518E-02  -0.420984E-01
  4560   0.108460E+01   0.307372E-01   0.303224E-02  -0.420054E-01
  4561   0.108276E+01   0.306705E-01   0.302931E-02  -0.419112E-01
  4562   0.108091E+01   0.306032E-01   0.302638E-02  -0.418175E-01
  4563   0.107906E+01   0.305352E-01   0.302345E-02  -0.417249E-01
  4564   0.107722E+01   0.304696E-01   0.302053E-02  -0.416304E-01
  4565   0.107537E+01   0.304026E-01   0.301761E-02  -0.415364E-01
  4566   0.107351E+01   0.303379E-01   0.301469E-02  -0.414419E-01
  4567   0.107164E+01   0.302695E-01   0.301178E-02  -0.413492E-01
  4568   0.106978E+01   0.302035E-01   0.300887E-02  -0.412539E-01
  4569   0.106789E+01   0.301375E-01   0.300596E-02  -0.411604E-01
  4570   0.106600E+01   0.300715E-01   0.300306E-02  -0.410664E-01
  4571   0.106410E+01   0.300048E-01   0.300016E-02  -0.409720E-01
  4572   0.106220E+01   0.299389E-01   0.299727E-02  -0.408770E-01
  4573   0.106028E+01   0.298737E-01   0.299438E-02  -0.407838E-01
  4574   0.105835E+01   0.298085E-01   0.299149E-02  -0.406892E-01
  4575   0.105642E+01   0.297426E-01   0.298860E-02  -0.405941E-01
  4576   0.105448E+01   0.296774E-01   0.298572E-02  -0.404999E-01
  4577   0.105252E+01   0.296129E-01   0.298285E-02  -0.404051E-01
  4578   0.105056E+01   0.295476E-01   0.297997E-02  -0.403103E-01
  4579   0.104857E+01   0.294823E-01   0.297710E-02  -0.402157E-01
  4580   0.104660E+01   0.294177E-01   0.297424E-02  -0.401211E-01
  4581   0.104460E+01   0.293537E-01   0.297137E-02  -0.400273E-01
  4582   0.104261E+01   0.292897E-01   0.296852E-02  -0.399312E-01
  4583   0.104060E+01   0.292256E-01   0.296566E-02  -0.398366E-01
  4584   0.103859E+01   0.291614E-01   0.296281E-02  -0.397419E-01
  4585   0.103658E+01   0.290978E-01   0.295996E-02  -0.396471E-01
  4586   0.103456E+01   0.290341E-01   0.295711E-02  -0.395522E-01
  4587   0.103254E+01   0.289703E-01   0.295426E-02  -0.394579E-01
  4588   0.103052E+01   0.289064E-01   0.295142E-02  -0.393634E-01
  4589   0.102850E+01   0.288438E-01   0.294858E-02  -0.392679E-01
  4590   0.102648E+01   0.287803E-01   0.294575E-02  -0.391730E-01
  4591   0.102446E+01   0.287175E-01   0.294291E-02  -0.390784E-01
  4592   0.102245E+01   0.286544E-01   0.294008E-02  -0.389836E-01
  4593   0.102045E+01   0.285919E-01   0.293725E-02  -0.388884E-01
  4594   0.101844E+01   0.285293E-01   0.293443E-02  -0.387928E-01
  4595   0.101646E+01   0.284664E-01   0.293160E-02  -0.386982E-01
  4596   0.101448E+01   0.284049E-01   0.292878E-02  -0.386040E-01
  4597   0.101251E+01   0.283424E-01   0.292596E-02  -0.385078E-01
  4598   0.101055E+01   0.282804E-01   0.292314E-02  -0.384132E-01
  4599   0.100861E+01   0.282190E-01   0.292032E-02  -0.383174E-01
  4600   0.100667E+01   0.281581E-01   0.291751E-02  -0.382232E-01
  4601   0.100474E+01   0.280955E-01   0.291469E-02  -0.381276E-01
  4602   0.100282E+01   0.280341E-01   0.291188E-02  -0.380322E-01
  4603   0.100093E+01   0.279732E-01   0.290907E-02  -0.379375E-01
  4604   0.999048E+00   0.279121E-01   0.290626E-02  -0.378413E-01
  4605   0.997196E+00   0.278515E-01   0.290346E-02  -0.377466E-01
  4606   0.995350E+00   0.277906E-01   0.290065E-02  -0.376533E-01
  4607   0.993526E+00   0.277302E-01   0.289784E-02  -0.375562E-01
  4608   0.991716E+00   0.276695E-01   0.289504E-02  -0.374620E-01
  4609   0.989920E+00   0.276100E-01   0.289224E-02  -0.373661E-01
  4610   0.988144E+00   0.275488E-01   0.288944E-02  -0.372716E-01
  4611   0.986382E+00   0.274895E-01   0.288664E-02  -0.371760E-01
  4612   0.984632E+00   0.274306E-01   0.288385E-02  -0.370810E-01
  4613   0.982901E+00   0.273707E-01   0.288105E-02  -0.369865E-01
  4614   0.981174E+00   0.273112E-01   0.287826E-02  -0.368916E-01
  4615   0.979471E+00   0.272514E-01   0.287547E-02  -0.367964E-01
  4616   0.977770E+00   0.271928E-01   0.287268E-02  -0.367015E-01
  4617   0.976085E+00   0.271339E-01   0.286989E-02  -0.366070E-01
  4618   0.974421E+00   0.270754E-01   0.286710E-02  -0.365121E-01
  4619   0.972747E+00   0.270173E-01   0.286432E-02  -0.364182E-01
  4620   0.971092E+00   0.269589E-01   0.286154E-02  -0.363231E-01
  4621   0.969440E+00   0.269009E-01   0.285876E-02  -0.362289E-01
  4622   0.967789E+00   0.268425E-01   0.285598E-02  -0.361357E-01
  4623   0.966145E+00   0.267846E-01   0.285321E-02  -0.360411E-01
  4624   0.964507E+00   0.267263E-01   0.285044E-02  -0.359467E-01
  4625   0.962858E+00   0.266692E-01   0.284767E-02  -0.358539E-01
  4626   0.961211E+00   0.266117E-01   0.284490E-02  -0.357604E-01
  4627   0.959558E+00   0.265547E-01   0.284214E-02  -0.356662E-01
  4628   0.957913E+00   0.264973E-01   0.283938E-02  -0.355735E-01
  4629   0.956251E+00   0.264395E-01   0.283662E-02  -0.354801E-01
  4630   0.954593E+00   0.263837E-01   0.283387E-02  -0.353874E-01
  4631   0.952924E+00   0.263274E-01   0.283111E-02  -0.352946E-01
  4632   0.951234E+00   0.262709E-01   0.282837E-02  -0.352017E-01
  4633   0.949554E+00   0.262147E-01   0.282562E-02  -0.351095E-01
  4634   0.947851E+00   0.261589E-01   0.282288E-02  -0.350186E-01
  4635   0.946132E+00   0.261036E-01   0.282014E-02  -0.349253E-01
  4636   0.944413E+00   0.260478E-01   0.281741E-02  -0.348340E-01
  4637   0.942684E+00   0.259925E-01   0.281467E-02  -0.347432E-01
  4638   0.940923E+00   0.259375E-01   0.281195E-02  -0.346521E-01
  4639   0.939166E+00   0.258815E-01   0.280922E-02  -0.345615E-01
  4640   0.937392E+00   0.258266E-01   0.280650E-02  -0.344706E-01
  4641   0.935608E+00   0.257721E-01   0.280378E-02  -0.343809E-01
  4642   0.933806E+00   0.257172E-01   0.280107E-02  -0.342907E-01
  4643   0.932002E+00   0.256635E-01   0.279836E-02  -0.342002E-01
  4644   0.930174E+00   0.256094E-01   0.279565E-02  -0.341100E-01
  4645   0.928336E+00   0.255550E-01   0.279294E-02  -0.340208E-01
  4646   0.926491E+00   0.255017E-01   0.279024E-02  -0.339326E-01
  4647   0.924638E+00   0.254481E-01   0.278754E-02  -0.338439E-01
  4648   0.922763E+00   0.253949E-01   0.278484E-02  -0.337555E-01
  4649   0.920906E+00   0.253420E-01   0.278215E-02  -0.336664E-01
  4650   0.919029E+00   0.252889E-01   0.277946E-02  -0.335790E-01
  4651   0.917148E+00   0.252361E-01   0.277677E-02  -0.334910E-01
  4652   0.915259E+00   0.251830E-01   0.277409E-02  -0.334039E-01
  4653   0.913369E+00   0.251310E-01   0.277140E-02  -0.333168E-01
  4654   0.911479E+00   0.250787E-01   0.276872E-02  -0.332297E-01
  4655   0.909600E+00   0.250268E-01   0.276604E-02  -0.331434E-01
  4656   0.907716E+00   0.249745E-01   0.276337E-02  -0.330571E-01
  4657   0.905837E+00   0.249227E-01   0.276069E-02  -0.329722E-01
  4658   0.903965E+00   0.248705E-01   0.275802E-02  -0.328865E-01
  4659   0.902101E+00   0.248195E-01   0.275535E-02  -0.328007E-01
  4660   0.900239E+00   0.247681E-01   0.275268E-02  -0.327163E-01
  4661   0.898395E+00   0.247164E-01   0.275001E-02  -0.326317E-01
  4662   0.896555E+00   0.246658E-01   0.274734E-02  -0.325476E-01
  4663   0.894735E+00   0.246157E-01   0.274468E-02  -0.324627E-01
  4664   0.892915E+00   0.245645E-01   0.274201E-02  -0.323789E-01
  4665   0.891133E+00   0.245137E-01   0.273935E-02  -0.322957E-01
  4666   0.889359E+00   0.244633E-01   0.273669E-02  -0.322122E-01
  4667   0.887594E+00   0.244133E-01   0.273402E-02  -0.321299E-01
  4668   0.885855E+00   0.243630E-01   0.273136E-02  -0.320473E-01
  4669   0.884126E+00   0.243132E-01   0.272870E-02  -0.319644E-01
  4670   0.882430E+00   0.242638E-01   0.272605E-02  -0.318818E-01
  4671   0.880730E+00   0.242140E-01   0.272339E-02  -0.318004E-01
  4672   0.879071E+00   0.241647E-01   0.272073E-02  -0.317186E-01
  4673   0.877423E+00   0.241151E-01   0.271808E-02  -0.316364E-01
  4674   0.875801E+00   0.240667E-01   0.271542E-02  -0.315560E-01
  4675   0.874190E+00   0.240173E-01   0.271277E-02  -0.314751E-01
  4676   0.872603E+00   0.239683E-01   0.271011E-02  -0.313946E-01
  4677   0.871026E+00   0.239198E-01   0.270746E-02  -0.313144E-01
  4678   0.869471E+00   0.238718E-01   0.270481E-02  -0.312337E-01
  4679   0.867932E+00   0.238227E-01   0.270216E-02  -0.311555E-01
  4680   0.866414E+00   0.237749E-01   0.269951E-02  -0.310761E-01
  4681   0.864908E+00   0.237268E-01   0.269686E-02  -0.309963E-01
  4682   0.863414E+00   0.236784E-01   0.269422E-02  -0.309181E-01
  4683   0.861929E+00   0.236306E-01   0.269157E-02  -0.308402E-01
  4684   0.860453E+00   0.235840E-01   0.268893E-02  -0.307625E-01
  4685   0.858998E+00   0.235356E-01   0.268629E-02  -0.306843E-01
  4686   0.857549E+00   0.234886E-01   0.268365E-02  -0.306079E-01
  4687   0.856095E+00   0.234413E-01   0.268101E-02  -0.305309E-01
  4688   0.854658E+00   0.233938E-01   0.267837E-02  -0.304541E-01
  4689   0.853221E+00   0.233475E-01   0.267574E-02  -0.303791E-01
  4690   0.851775E+00   0.233004E-01   0.267311E-02  -0.303027E-01
  4691   0.850333E+00   0.232537E-01   0.267048E-02  -0.302274E-01
  4692   0.848892E+00   0.232062E-01   0.266785E-02  -0.301523E-01
  4693   0.847446E+00   0.231607E-01   0.266523E-02  -0.300781E-01
  4694   0.845998E+00   0.231135E-01   0.266261E-02  -0.300034E-01
  4695   0.844547E+00   0.230677E-01   0.265999E-02  -0.299297E-01
  4696   0.843078E+00   0.230224E-01   0.265737E-02  -0.298562E-01
  4697   0.841603E+00   0.229762E-01   0.265476E-02  -0.297836E-01
  4698   0.840114E+00   0.229314E-01   0.265215E-02  -0.297106E-01
  4699   0.838626E+00   0.228857E-01   0.264954E-02  -0.296385E-01
  4700   0.837121E+00   0.228406E-01   0.264694E-02  -0.295675E-01
  4701   0.835599E+00   0.227954E-01   0.264434E-02  -0.294966E-01
  4702   0.834074E+00   0.227500E-01   0.264174E-02  -0.294260E-01
  4703   0.832524E+00   0.227053E-01   0.263915E-02  -0.293556E-01
  4704   0.830962E+00   0.226605E-01   0.263656E-02  -0.292855E-01
  4705   0.829389E+00   0.226163E-01   0.263397E-02  -0.292164E-01
  4706   0.827805E+00   0.225720E-01   0.263139E-02  -0.291474E-01
  4707   0.826209E+00   0.225277E-01   0.262881E-02  -0.290780E-01
  4708   0.824588E+00   0.224832E-01   0.262623E-02  -0.290103E-01
  4709   0.822962E+00   0.224394E-01   0.262366E-02  -0.289421E-01
  4710   0.821327E+00   0.223956E-01   0.262109E-02  -0.288749E-01
  4711   0.819667E+00   0.223509E-01   0.261852E-02  -0.288079E-01
  4712   0.818006E+00   0.223077E-01   0.261596E-02  -0.287419E-01
  4713   0.816345E+00   0.222644E-01   0.261340E-02  -0.286753E-01
  4714   0.814655E+00   0.222210E-01   0.261084E-02  -0.286098E-01
  4715   0.812967E+00   0.221776E-01   0.260828E-02  -0.285445E-01
  4716   0.811267E+00   0.221342E-01   0.260573E-02  -0.284802E-01
  4717   0.809572E+00   0.220915E-01   0.260318E-02  -0.284153E-01
  4718   0.807876E+00   0.220487E-01   0.260063E-02  -0.283508E-01
  4719   0.806172E+00   0.220060E-01   0.259809E-02  -0.282872E-01
  4720   0.804463E+00   0.219639E-01   0.259554E-02  -0.282239E-01
  4721   0.802773E+00   0.219211E-01   0.259300E-02  -0.281608E-01
  4722   0.801073E+00   0.218783E-01   0.259046E-02  -0.280987E-01
  4723   0.799387E+00   0.218362E-01   0.258792E-02  -0.280362E-01
  4724   0.797694E+00   0.217934E-01   0.258539E-02  -0.279747E-01
  4725   0.796034E+00   0.217513E-01   0.258285E-02  -0.279122E-01
  4726   0.794355E+00   0.217093E-01   0.258032E-02  -0.278511E-01
  4727   0.792712E+00   0.216673E-01   0.257779E-02  -0.277896E-01
  4728   0.791083E+00   0.216260E-01   0.257526E-02  -0.277290E-01
  4729   0.789456E+00   0.215840E-01   0.257273E-02  -0.276693E-01
  4730   0.787852E+00   0.215428E-01   0.257020E-02  -0.276098E-01
  4731   0.786266E+00   0.215009E-01   0.256768E-02  -0.275494E-01
  4732   0.784692E+00   0.214597E-01   0.256515E-02  -0.274902E-01
  4733   0.783138E+00   0.214179E-01   0.256263E-02  -0.274310E-01
  4734   0.781612E+00   0.213768E-01   0.256010E-02  -0.273721E-01
  4735   0.780106E+00   0.213359E-01   0.255758E-02  -0.273133E-01
  4736   0.778623E+00   0.212950E-01   0.255506E-02  -0.272549E-01
  4737   0.777153E+00   0.212549E-01   0.255253E-02  -0.271973E-01
  4738   0.775706E+00   0.212133E-01   0.255001E-02  -0.271395E-01
  4739   0.774287E+00   0.211726E-01   0.254749E-02  -0.270824E-01
  4740   0.772875E+00   0.211328E-01   0.254497E-02  -0.270249E-01
  4741   0.771507E+00   0.210900E-01   0.254246E-02  -0.269684E-01
  4742   0.770144E+00   0.210496E-01   0.253994E-02  -0.269121E-01
  4743   0.768801E+00   0.210093E-01   0.253742E-02  -0.268562E-01
  4744   0.767476E+00   0.209684E-01   0.253491E-02  -0.267999E-01
  4745   0.766170E+00   0.209283E-01   0.253239E-02  -0.267446E-01
  4746   0.764888E+00   0.208883E-01   0.252988E-02  -0.266897E-01
  4747   0.763621E+00   0.208470E-01   0.252737E-02  -0.266343E-01
  4748   0.762368E+00   0.208080E-01   0.252486E-02  -0.265800E-01
  4749   0.761114E+00   0.207677E-01   0.252235E-02  -0.265255E-01
  4750   0.759885E+00   0.207282E-01   0.251984E-02  -0.264714E-01
  4751   0.758665E+00   0.206882E-01   0.251733E-02  -0.264176E-01
  4752   0.757439E+00   0.206476E-01   0.251483E-02  -0.263642E-01
  4753   0.756241E+00   0.206079E-01   0.251233E-02  -0.263110E-01
  4754   0.755039E+00   0.205683E-01   0.250983E-02  -0.262581E-01
  4755   0.753833E+00   0.205289E-01   0.250733E-02  -0.262056E-01
  4756   0.752635E+00   0.204890E-01   0.250484E-02  -0.261535E-01
  4757   0.751436E+00   0.204492E-01   0.250235E-02  -0.261013E-01
  4758   0.750234E+00   0.204104E-01   0.249986E-02  -0.260497E-01
  4759   0.749020E+00   0.203703E-01   0.249737E-02  -0.259984E-01
  4760   0.747808E+00   0.203319E-01   0.249489E-02  -0.259473E-01
  4761   0.746589E+00   0.202929E-01   0.249241E-02  -0.258964E-01
  4762   0.745360E+00   0.202534E-01   0.248993E-02  -0.258458E-01
  4763   0.744129E+00   0.202149E-01   0.248746E-02  -0.257965E-01
  4764   0.742887E+00   0.201759E-01   0.248499E-02  -0.257463E-01
  4765   0.741625E+00   0.201370E-01   0.248252E-02  -0.256964E-01
  4766   0.740350E+00   0.200985E-01   0.248005E-02  -0.256475E-01
  4767   0.739075E+00   0.200594E-01   0.247759E-02  -0.255989E-01
  4768   0.737779E+00   0.200205E-01   0.247514E-02  -0.255499E-01
  4769   0.736468E+00   0.199826E-01   0.247269E-02  -0.255020E-01
  4770   0.735127E+00   0.199442E-01   0.247024E-02  -0.254544E-01
  4771   0.733793E+00   0.199061E-01   0.246779E-02  -0.254065E-01
  4772   0.732428E+00   0.198675E-01   0.246535E-02  -0.253596E-01
  4773   0.731056E+00   0.198291E-01   0.246291E-02  -0.253125E-01
  4774   0.729670E+00   0.197910E-01   0.246048E-02  -0.252650E-01
  4775   0.728270E+00   0.197532E-01   0.245805E-02  -0.252187E-01
  4776   0.726849E+00   0.197156E-01   0.245562E-02  -0.251721E-01
  4777   0.725430E+00   0.196775E-01   0.245319E-02  -0.251260E-01
  4778   0.723993E+00   0.196396E-01   0.245077E-02  -0.250804E-01
  4779   0.722546E+00   0.196021E-01   0.244836E-02  -0.250368E-01
  4780   0.721090E+00   0.195640E-01   0.244594E-02  -0.249915E-01
  4781   0.719627E+00   0.195270E-01   0.244353E-02  -0.249452E-01
  4782   0.718165E+00   0.194895E-01   0.244112E-02  -0.248996E-01
  4783   0.716699E+00   0.194522E-01   0.243872E-02  -0.248552E-01
  4784   0.715215E+00   0.194145E-01   0.243632E-02  -0.248099E-01
  4785   0.713745E+00   0.193778E-01   0.243392E-02  -0.247660E-01
  4786   0.712276E+00   0.193398E-01   0.243152E-02  -0.247220E-01
  4787   0.710795E+00   0.193029E-01   0.242913E-02  -0.246779E-01
  4788   0.709333E+00   0.192662E-01   0.242673E-02  -0.246337E-01
  4789   0.707870E+00   0.192290E-01   0.242434E-02  -0.245909E-01
  4790   0.706415E+00   0.191921E-01   0.242196E-02  -0.245473E-01
  4791   0.704977E+00   0.191547E-01   0.241957E-02  -0.245044E-01
  4792   0.703542E+00   0.191183E-01   0.241719E-02  -0.244600E-01
  4793   0.702121E+00   0.190814E-01   0.241480E-02  -0.244163E-01
  4794   0.700714E+00   0.190441E-01   0.241242E-02  -0.243742E-01
  4795   0.699331E+00   0.190062E-01   0.241004E-02  -0.243320E-01
  4796   0.697950E+00   0.189701E-01   0.240766E-02  -0.242884E-01
  4797   0.696602E+00   0.189328E-01   0.240529E-02  -0.242463E-01
  4798   0.695266E+00   0.188964E-01   0.240291E-02  -0.242058E-01
  4799   0.693958E+00   0.188596E-01   0.240054E-02  -0.241639E-01
  4800   0.692663E+00   0.188230E-01   0.239816E-02  -0.241221E-01
  4801   0.691383E+00   0.187852E-01   0.239579E-02  -0.240805E-01
  4802   0.690133E+00   0.187491E-01   0.239342E-02  -0.240389E-01
  4803   0.688904E+00   0.187126E-01   0.239105E-02  -0.239968E-01
  4804   0.687691E+00   0.186762E-01   0.238868E-02  -0.239555E-01
  4805   0.686501E+00   0.186394E-01   0.238631E-02  -0.239130E-01
  4806   0.685332E+00   0.186036E-01   0.238395E-02  -0.238715E-01
  4807   0.684186E+00   0.185666E-01   0.238158E-02  -0.238301E-01
  4808   0.683068E+00   0.185298E-01   0.237922E-02  -0.237883E-01
  4809   0.681949E+00   0.184932E-01   0.237686E-02  -0.237475E-01
  4810   0.680871E+00   0.184569E-01   0.237449E-02  -0.237055E-01
  4811   0.679790E+00   0.184194E-01   0.237213E-02  -0.236645E-01
