#    L    TT             EE             TE             PP             TP          
   321   0.266912E+04   0.136677E+02   0.107332E+03   0.151929E+07   0.883656E+03
   322   0.264170E+04   0.138252E+02   0.106664E+03   0.151349E+07   0.875279E+03
   323   0.261443E+04   0.139819E+02   0.105965E+03   0.150772E+07   0.866972E+03
   324   0.258731E+04   0.141386E+02   0.105227E+03   0.150199E+07   0.858735E+03
   325   0.256043E+04   0.142917E+02   0.104473E+03   0.149628E+07   0.850568E+03
   326   0.253361E+04   0.144456E+02   0.103672E+03   0.149061E+07   0.842471E+03
   327   0.250703E+04   0.145981E+02   0.102848E+03   0.148497E+07   0.834444E+03
   328   0.248066E+04   0.147485E+02   0.102000E+03   0.147935E+07   0.826486E+03
   329   0.245444E+04   0.148982E+02   0.101114E+03   0.147377E+07   0.818599E+03
   330   0.242843E+04   0.150457E+02   0.100197E+03   0.146822E+07   0.810782E+03
   331   0.240272E+04   0.151919E+02   0.992571E+02   0.146270E+07   0.803035E+03
   332   0.237715E+04   0.153375E+02   0.982937E+02   0.145721E+07   0.795358E+03
   333   0.235178E+04   0.154810E+02   0.972998E+02   0.145175E+07   0.787751E+03
   334   0.232671E+04   0.156231E+02   0.962754E+02   0.144632E+07   0.780215E+03
   335   0.230176E+04   0.157625E+02   0.952206E+02   0.144092E+07   0.772749E+03
   336   0.227710E+04   0.159005E+02   0.941430E+02   0.143555E+07   0.765354E+03
   337   0.225272E+04   0.160372E+02   0.930277E+02   0.143020E+07   0.758029E+03
   338   0.222854E+04   0.161711E+02   0.918972E+02   0.142489E+07   0.750775E+03
   339   0.220471E+04   0.163044E+02   0.907367E+02   0.141960E+07   0.743591E+03
   340   0.218108E+04   0.164350E+02   0.895611E+02   0.141434E+07   0.736478E+03
   341   0.215765E+04   0.165628E+02   0.883482E+02   0.140911E+07   0.729436E+03
   342   0.213456E+04   0.166902E+02   0.871130E+02   0.140390E+07   0.722465E+03
   343   0.211174E+04   0.168140E+02   0.858556E+02   0.139872E+07   0.715564E+03
   344   0.208927E+04   0.169359E+02   0.845760E+02   0.139357E+07   0.708735E+03
   345   0.206698E+04   0.170550E+02   0.832744E+02   0.138845E+07   0.701976E+03
   346   0.204503E+04   0.171729E+02   0.819582E+02   0.138335E+07   0.695289E+03
   347   0.202334E+04   0.172874E+02   0.806127E+02   0.137827E+07   0.688673E+03
   348   0.200198E+04   0.173992E+02   0.792455E+02   0.137323E+07   0.682128E+03
   349   0.198088E+04   0.175090E+02   0.778565E+02   0.136820E+07   0.675654E+03
   350   0.196012E+04   0.176155E+02   0.764534E+02   0.136321E+07   0.669251E+03
   351   0.193982E+04   0.177200E+02   0.750287E+02   0.135824E+07   0.662920E+03
   352   0.191964E+04   0.178219E+02   0.735824E+02   0.135329E+07   0.656658E+03
   353   0.189985E+04   0.179205E+02   0.721293E+02   0.134837E+07   0.650464E+03
   354   0.188032E+04   0.180165E+02   0.706469E+02   0.134347E+07   0.644336E+03
   355   0.186118E+04   0.181099E+02   0.691500E+02   0.133860E+07   0.638274E+03
   356   0.184237E+04   0.182008E+02   0.676459E+02   0.133375E+07   0.632274E+03
   357   0.182388E+04   0.182884E+02   0.661197E+02   0.132892E+07   0.626335E+03
   358   0.180579E+04   0.183721E+02   0.645862E+02   0.132412E+07   0.620456E+03
   359   0.178795E+04   0.184532E+02   0.630303E+02   0.131935E+07   0.614634E+03
   360   0.177051E+04   0.185320E+02   0.614632E+02   0.131459E+07   0.608869E+03
   361   0.175338E+04   0.186076E+02   0.598802E+02   0.130986E+07   0.603158E+03
   362   0.173666E+04   0.186800E+02   0.582843E+02   0.130515E+07   0.597500E+03
   363   0.172025E+04   0.187501E+02   0.566775E+02   0.130047E+07   0.591894E+03
   364   0.170423E+04   0.188156E+02   0.550561E+02   0.129581E+07   0.586336E+03
   365   0.168853E+04   0.188787E+02   0.534258E+02   0.129117E+07   0.580827E+03
   366   0.167322E+04   0.189389E+02   0.517837E+02   0.128656E+07   0.575363E+03
   367   0.165831E+04   0.189945E+02   0.501318E+02   0.128197E+07   0.569944E+03
   368   0.164363E+04   0.190479E+02   0.484716E+02   0.127740E+07   0.564567E+03
   369   0.162950E+04   0.190983E+02   0.468007E+02   0.127285E+07   0.559232E+03
   370   0.161567E+04   0.191450E+02   0.451242E+02   0.126832E+07   0.553935E+03
   371   0.160217E+04   0.191880E+02   0.434382E+02   0.126382E+07   0.548677E+03
   372   0.158905E+04   0.192282E+02   0.417473E+02   0.125934E+07   0.543454E+03
   373   0.157631E+04   0.192647E+02   0.400482E+02   0.125488E+07   0.538266E+03
   374   0.156397E+04   0.192984E+02   0.383446E+02   0.125044E+07   0.533110E+03
   375   0.155193E+04   0.193285E+02   0.366363E+02   0.124602E+07   0.527985E+03
   376   0.154035E+04   0.193558E+02   0.349234E+02   0.124163E+07   0.522889E+03
   377   0.152916E+04   0.193788E+02   0.332086E+02   0.123726E+07   0.517820E+03
   378   0.151827E+04   0.193983E+02   0.314890E+02   0.123290E+07   0.512778E+03
   379   0.150777E+04   0.194151E+02   0.297687E+02   0.122857E+07   0.507759E+03
   380   0.149772E+04   0.194292E+02   0.280456E+02   0.122426E+07   0.502763E+03
   381   0.148798E+04   0.194369E+02   0.263225E+02   0.121997E+07   0.497788E+03
   382   0.147855E+04   0.194434E+02   0.246000E+02   0.121570E+07   0.492831E+03
   383   0.146957E+04   0.194458E+02   0.228765E+02   0.121145E+07   0.487892E+03
   384   0.146104E+04   0.194441E+02   0.211557E+02   0.120722E+07   0.482969E+03
   385   0.145274E+04   0.194405E+02   0.194360E+02   0.120301E+07   0.478060E+03
   386   0.144490E+04   0.194329E+02   0.177195E+02   0.119882E+07   0.473163E+03
   387   0.143736E+04   0.194212E+02   0.160061E+02   0.119465E+07   0.468277E+03
   388   0.143019E+04   0.194063E+02   0.142972E+02   0.119050E+07   0.463399E+03
   389   0.142340E+04   0.193859E+02   0.125926E+02   0.118636E+07   0.458529E+03
   390   0.141698E+04   0.193653E+02   0.108946E+02   0.118225E+07   0.453664E+03
   391   0.141094E+04   0.193399E+02   0.920151E+01   0.117816E+07   0.448803E+03
   392   0.140519E+04   0.193129E+02   0.751621E+01   0.117409E+07   0.443945E+03
   393   0.139989E+04   0.192813E+02   0.583787E+01   0.117003E+07   0.439087E+03
   394   0.139489E+04   0.192466E+02   0.416862E+01   0.116599E+07   0.434227E+03
   395   0.139019E+04   0.192080E+02   0.250687E+01   0.116198E+07   0.429365E+03
   396   0.138593E+04   0.191663E+02   0.856077E+00   0.115798E+07   0.424498E+03
   397   0.138189E+04   0.191216E+02  -0.785183E+00   0.115399E+07   0.419625E+03
   398   0.137830E+04   0.190731E+02  -0.241568E+01   0.115003E+07   0.414744E+03
   399   0.137500E+04   0.190216E+02  -0.403464E+01   0.114609E+07   0.409853E+03
   400   0.137199E+04   0.189672E+02  -0.564129E+01   0.114216E+07   0.404951E+03
   401   0.136935E+04   0.189090E+02  -0.723512E+01   0.113825E+07   0.400037E+03
   402   0.136707E+04   0.188471E+02  -0.881539E+01   0.113436E+07   0.395111E+03
   403   0.136509E+04   0.187831E+02  -0.103817E+02   0.113048E+07   0.390176E+03
   404   0.136341E+04   0.187153E+02  -0.119325E+02   0.112663E+07   0.385234E+03
   405   0.136209E+04   0.186439E+02  -0.134690E+02   0.112279E+07   0.380285E+03
   406   0.136100E+04   0.185703E+02  -0.149890E+02   0.111896E+07   0.375333E+03
   407   0.136028E+04   0.184930E+02  -0.164941E+02   0.111516E+07   0.370379E+03
   408   0.135986E+04   0.184128E+02  -0.179802E+02   0.111137E+07   0.365424E+03
   409   0.135981E+04   0.183305E+02  -0.194495E+02   0.110760E+07   0.360471E+03
   410   0.135999E+04   0.182437E+02  -0.209015E+02   0.110384E+07   0.355521E+03
   411   0.136054E+04   0.181548E+02  -0.223341E+02   0.110011E+07   0.350577E+03
   412   0.136132E+04   0.180631E+02  -0.237483E+02   0.109639E+07   0.345639E+03
   413   0.136240E+04   0.179684E+02  -0.251427E+02   0.109268E+07   0.340710E+03
   414   0.136371E+04   0.178708E+02  -0.265175E+02   0.108900E+07   0.335792E+03
   415   0.136539E+04   0.177711E+02  -0.278706E+02   0.108533E+07   0.330886E+03
   416   0.136731E+04   0.176678E+02  -0.292036E+02   0.108167E+07   0.325995E+03
   417   0.136946E+04   0.175624E+02  -0.305160E+02   0.107804E+07   0.321119E+03
   418   0.137192E+04   0.174526E+02  -0.318050E+02   0.107441E+07   0.316262E+03
   419   0.137468E+04   0.173415E+02  -0.330715E+02   0.107081E+07   0.311424E+03
   420   0.137768E+04   0.172283E+02  -0.343157E+02   0.106722E+07   0.306608E+03
   421   0.138098E+04   0.171122E+02  -0.355362E+02   0.106365E+07   0.301815E+03
   422   0.138452E+04   0.169933E+02  -0.367339E+02   0.106009E+07   0.297047E+03
   423   0.138823E+04   0.168715E+02  -0.379068E+02   0.105655E+07   0.292307E+03
   424   0.139217E+04   0.167477E+02  -0.390558E+02   0.105303E+07   0.287595E+03
   425   0.139642E+04   0.166210E+02  -0.401787E+02   0.104952E+07   0.282913E+03
   426   0.140091E+04   0.164931E+02  -0.412766E+02   0.104603E+07   0.278264E+03
   427   0.140556E+04   0.163623E+02  -0.423504E+02   0.104255E+07   0.273650E+03
   428   0.141046E+04   0.162295E+02  -0.433964E+02   0.103909E+07   0.269071E+03
   429   0.141552E+04   0.160946E+02  -0.444163E+02   0.103564E+07   0.264531E+03
   430   0.142090E+04   0.159584E+02  -0.454103E+02   0.103221E+07   0.260030E+03
   431   0.142645E+04   0.158194E+02  -0.463772E+02   0.102880E+07   0.255570E+03
   432   0.143209E+04   0.156784E+02  -0.473176E+02   0.102540E+07   0.251154E+03
   433   0.143805E+04   0.155368E+02  -0.482290E+02   0.102201E+07   0.246783E+03
   434   0.144411E+04   0.153925E+02  -0.491143E+02   0.101864E+07   0.242459E+03
   435   0.145034E+04   0.152477E+02  -0.499716E+02   0.101529E+07   0.238184E+03
   436   0.145681E+04   0.151008E+02  -0.508011E+02   0.101195E+07   0.233960E+03
   437   0.146346E+04   0.149519E+02  -0.516012E+02   0.100862E+07   0.229788E+03
   438   0.147021E+04   0.148018E+02  -0.523724E+02   0.100531E+07   0.225670E+03
   439   0.147721E+04   0.146512E+02  -0.531161E+02   0.100202E+07   0.221608E+03
   440   0.148431E+04   0.144985E+02  -0.538297E+02   0.998735E+06   0.217605E+03
   441   0.149158E+04   0.143447E+02  -0.545154E+02   0.995469E+06   0.213660E+03
   442   0.149889E+04   0.141896E+02  -0.551712E+02   0.992217E+06   0.209778E+03
   443   0.150644E+04   0.140340E+02  -0.557981E+02   0.988980E+06   0.205959E+03
   444   0.151411E+04   0.138779E+02  -0.563947E+02   0.985757E+06   0.202205E+03
   445   0.152187E+04   0.137191E+02  -0.569619E+02   0.982549E+06   0.198518E+03
   446   0.152967E+04   0.135614E+02  -0.574983E+02   0.979354E+06   0.194899E+03
   447   0.153766E+04   0.134032E+02  -0.580065E+02   0.976174E+06   0.191352E+03
   448   0.154567E+04   0.132430E+02  -0.584850E+02   0.973008E+06   0.187877E+03
   449   0.155387E+04   0.130831E+02  -0.589326E+02   0.969855E+06   0.184476E+03
   450   0.156218E+04   0.129235E+02  -0.593516E+02   0.966717E+06   0.181151E+03
   451   0.157052E+04   0.127628E+02  -0.597399E+02   0.963592E+06   0.177903E+03
   452   0.157890E+04   0.126023E+02  -0.600999E+02   0.960481E+06   0.174733E+03
   453   0.158747E+04   0.124421E+02  -0.604293E+02   0.957384E+06   0.171638E+03
   454   0.159601E+04   0.122813E+02  -0.607297E+02   0.954300E+06   0.168618E+03
   455   0.160458E+04   0.121208E+02  -0.610010E+02   0.951230E+06   0.165672E+03
   456   0.161335E+04   0.119598E+02  -0.612367E+02   0.948174E+06   0.162799E+03
   457   0.162201E+04   0.117996E+02  -0.614509E+02   0.945131E+06   0.159997E+03
   458   0.163080E+04   0.116396E+02  -0.616249E+02   0.942101E+06   0.157266E+03
   459   0.163962E+04   0.114805E+02  -0.617746E+02   0.939084E+06   0.154604E+03
   460   0.164850E+04   0.113207E+02  -0.618939E+02   0.936081E+06   0.152011E+03
   461   0.165735E+04   0.111618E+02  -0.619836E+02   0.933090E+06   0.149485E+03
   462   0.166625E+04   0.110029E+02  -0.620378E+02   0.930113E+06   0.147026E+03
   463   0.167513E+04   0.108456E+02  -0.620752E+02   0.927149E+06   0.144632E+03
   464   0.168399E+04   0.106890E+02  -0.620660E+02   0.924198E+06   0.142303E+03
   465   0.169283E+04   0.105332E+02  -0.620399E+02   0.921260E+06   0.140037E+03
   466   0.170172E+04   0.103773E+02  -0.619748E+02   0.918334E+06   0.137834E+03
   467   0.171067E+04   0.102229E+02  -0.618856E+02   0.915421E+06   0.135691E+03
   468   0.171953E+04   0.100699E+02  -0.617647E+02   0.912521E+06   0.133609E+03
   469   0.172837E+04   0.991681E+01  -0.616197E+02   0.909634E+06   0.131586E+03
   470   0.173728E+04   0.976585E+01  -0.614432E+02   0.906759E+06   0.129622E+03
   471   0.174595E+04   0.961698E+01  -0.612352E+02   0.903896E+06   0.127714E+03
   472   0.175476E+04   0.946870E+01  -0.610032E+02   0.901046E+06   0.125863E+03
   473   0.176348E+04   0.932173E+01  -0.607398E+02   0.898209E+06   0.124066E+03
   474   0.177219E+04   0.917680E+01  -0.604524E+02   0.895383E+06   0.122324E+03
   475   0.178090E+04   0.903239E+01  -0.601336E+02   0.892570E+06   0.120634E+03
   476   0.178946E+04   0.889072E+01  -0.597858E+02   0.889769E+06   0.118996E+03
   477   0.179793E+04   0.875027E+01  -0.594185E+02   0.886980E+06   0.117410E+03
   478   0.180640E+04   0.861102E+01  -0.590133E+02   0.884204E+06   0.115873E+03
   479   0.181479E+04   0.847444E+01  -0.585946E+02   0.881439E+06   0.114385E+03
   480   0.182311E+04   0.833976E+01  -0.581433E+02   0.878686E+06   0.112945E+03
   481   0.183136E+04   0.820696E+01  -0.576630E+02   0.875945E+06   0.111551E+03
   482   0.183961E+04   0.807677E+01  -0.571598E+02   0.873215E+06   0.110203E+03
   483   0.184763E+04   0.794841E+01  -0.566359E+02   0.870498E+06   0.108900E+03
   484   0.185552E+04   0.782261E+01  -0.560853E+02   0.867791E+06   0.107641E+03
   485   0.186348E+04   0.769861E+01  -0.555096E+02   0.865097E+06   0.106424E+03
   486   0.187130E+04   0.757786E+01  -0.549111E+02   0.862414E+06   0.105248E+03
   487   0.187898E+04   0.745961E+01  -0.542898E+02   0.859742E+06   0.104113E+03
   488   0.188653E+04   0.734308E+01  -0.536450E+02   0.857082E+06   0.103018E+03
   489   0.189401E+04   0.722975E+01  -0.529781E+02   0.854433E+06   0.101961E+03
   490   0.190142E+04   0.711960E+01  -0.522885E+02   0.851796E+06   0.100941E+03
   491   0.190856E+04   0.701185E+01  -0.515793E+02   0.849169E+06   0.999576E+02
   492   0.191570E+04   0.690722E+01  -0.508496E+02   0.846554E+06   0.990096E+02
   493   0.192272E+04   0.680422E+01  -0.500980E+02   0.843950E+06   0.980958E+02
   494   0.192960E+04   0.670579E+01  -0.493282E+02   0.841356E+06   0.972153E+02
   495   0.193628E+04   0.660968E+01  -0.485389E+02   0.838774E+06   0.963669E+02
   496   0.194283E+04   0.651735E+01  -0.477316E+02   0.836203E+06   0.955498E+02
   497   0.194925E+04   0.642805E+01  -0.469054E+02   0.833642E+06   0.947627E+02
   498   0.195555E+04   0.634100E+01  -0.460634E+02   0.831092E+06   0.940047E+02
   499   0.196180E+04   0.625841E+01  -0.452028E+02   0.828552E+06   0.932747E+02
   500   0.196785E+04   0.617803E+01  -0.443279E+02   0.826024E+06   0.925717E+02
   501   0.197362E+04   0.610208E+01  -0.434373E+02   0.823505E+06   0.918949E+02
   502   0.197943E+04   0.602977E+01  -0.425309E+02   0.820997E+06   0.912437E+02
   503   0.198496E+04   0.596035E+01  -0.416107E+02   0.818500E+06   0.906180E+02
   504   0.199030E+04   0.589454E+01  -0.406753E+02   0.816013E+06   0.900175E+02
   505   0.199567E+04   0.583306E+01  -0.397281E+02   0.813537E+06   0.894420E+02
   506   0.200069E+04   0.577528E+01  -0.387667E+02   0.811070E+06   0.888912E+02
   507   0.200567E+04   0.572088E+01  -0.377934E+02   0.808614E+06   0.883648E+02
   508   0.201038E+04   0.567089E+01  -0.368073E+02   0.806168E+06   0.878627E+02
   509   0.201497E+04   0.562432E+01  -0.358111E+02   0.803733E+06   0.873846E+02
   510   0.201929E+04   0.558180E+01  -0.348039E+02   0.801307E+06   0.869302E+02
   511   0.202357E+04   0.554302E+01  -0.337858E+02   0.798892E+06   0.864993E+02
   512   0.202759E+04   0.550841E+01  -0.327580E+02   0.796487E+06   0.860917E+02
   513   0.203149E+04   0.547770E+01  -0.317219E+02   0.794091E+06   0.857070E+02
   514   0.203519E+04   0.545119E+01  -0.306773E+02   0.791706E+06   0.853451E+02
   515   0.203871E+04   0.542876E+01  -0.296242E+02   0.789331E+06   0.850056E+02
   516   0.204203E+04   0.541048E+01  -0.285638E+02   0.786965E+06   0.846884E+02
   517   0.204510E+04   0.539646E+01  -0.274968E+02   0.784609E+06   0.843933E+02
   518   0.204804E+04   0.538654E+01  -0.264239E+02   0.782264E+06   0.841198E+02
   519   0.205087E+04   0.538091E+01  -0.253441E+02   0.779927E+06   0.838679E+02
   520   0.205344E+04   0.537948E+01  -0.242603E+02   0.777601E+06   0.836373E+02
   521   0.205575E+04   0.538229E+01  -0.231723E+02   0.775284E+06   0.834276E+02
   522   0.205787E+04   0.538955E+01  -0.220801E+02   0.772977E+06   0.832387E+02
   523   0.205988E+04   0.540108E+01  -0.209849E+02   0.770680E+06   0.830704E+02
   524   0.206170E+04   0.541686E+01  -0.198875E+02   0.768392E+06   0.829223E+02
   525   0.206318E+04   0.543702E+01  -0.187868E+02   0.766114E+06   0.827942E+02
   526   0.206456E+04   0.546153E+01  -0.176851E+02   0.763845E+06   0.826860E+02
   527   0.206589E+04   0.549037E+01  -0.165830E+02   0.761585E+06   0.825972E+02
   528   0.206690E+04   0.552351E+01  -0.154817E+02   0.759335E+06   0.825277E+02
   529   0.206772E+04   0.556123E+01  -0.143797E+02   0.757095E+06   0.824773E+02
   530   0.206828E+04   0.560329E+01  -0.132806E+02   0.754863E+06   0.824457E+02
   531   0.206888E+04   0.564958E+01  -0.121813E+02   0.752641E+06   0.824326E+02
   532   0.206907E+04   0.570038E+01  -0.110853E+02   0.750428E+06   0.824378E+02
   533   0.206908E+04   0.575551E+01  -0.999253E+01   0.748224E+06   0.824610E+02
   534   0.206891E+04   0.581503E+01  -0.890361E+01   0.746030E+06   0.825020E+02
   535   0.206856E+04   0.587899E+01  -0.781915E+01   0.743844E+06   0.825606E+02
   536   0.206802E+04   0.594721E+01  -0.673901E+01   0.741668E+06   0.826365E+02
   537   0.206738E+04   0.601975E+01  -0.566455E+01   0.739500E+06   0.827295E+02
   538   0.206641E+04   0.609674E+01  -0.459639E+01   0.737342E+06   0.828393E+02
   539   0.206533E+04   0.617784E+01  -0.353514E+01   0.735192E+06   0.829656E+02
   540   0.206407E+04   0.626349E+01  -0.248141E+01   0.733051E+06   0.831083E+02
   541   0.206256E+04   0.635321E+01  -0.143509E+01   0.730919E+06   0.832670E+02
   542   0.206095E+04   0.644720E+01  -0.398254E+00   0.728796E+06   0.834416E+02
   543   0.205908E+04   0.654552E+01   0.629655E+00   0.726682E+06   0.836317E+02
   544   0.205711E+04   0.664799E+01   0.164780E+01   0.724577E+06   0.838371E+02
   545   0.205489E+04   0.675459E+01   0.265573E+01   0.722480E+06   0.840577E+02
   546   0.205256E+04   0.686507E+01   0.365252E+01   0.720391E+06   0.842930E+02
   547   0.204998E+04   0.697963E+01   0.463800E+01   0.718312E+06   0.845430E+02
   548   0.204731E+04   0.709825E+01   0.561127E+01   0.716241E+06   0.848073E+02
   549   0.204445E+04   0.722091E+01   0.657175E+01   0.714178E+06   0.850857E+02
   550   0.204142E+04   0.734758E+01   0.751900E+01   0.712124E+06   0.853779E+02
