#    L    TT             EE             TE             PP             TP          
  3061   0.230856E+02   0.609349E+00  -0.999006E+00   0.236001E+05   0.183462E+01
  3062   0.230151E+02   0.608101E+00  -0.985620E+00   0.235800E+05   0.183784E+01
  3063   0.229439E+02   0.606912E+00  -0.972251E+00   0.235599E+05   0.184106E+01
  3064   0.228711E+02   0.605828E+00  -0.959122E+00   0.235399E+05   0.184428E+01
  3065   0.227990E+02   0.604812E+00  -0.946159E+00   0.235198E+05   0.184750E+01
  3066   0.227262E+02   0.603884E+00  -0.933437E+00   0.234998E+05   0.185073E+01
  3067   0.226533E+02   0.603031E+00  -0.920881E+00   0.234798E+05   0.185395E+01
  3068   0.225803E+02   0.602266E+00  -0.908418E+00   0.234599E+05   0.185717E+01
  3069   0.225066E+02   0.601569E+00  -0.896271E+00   0.234399E+05   0.186039E+01
  3070   0.224321E+02   0.600945E+00  -0.884217E+00   0.234200E+05   0.186361E+01
  3071   0.223576E+02   0.600395E+00  -0.872331E+00   0.234001E+05   0.186682E+01
  3072   0.222830E+02   0.599926E+00  -0.860761E+00   0.233802E+05   0.187004E+01
  3073   0.222084E+02   0.599523E+00  -0.849286E+00   0.233603E+05   0.187324E+01
  3074   0.221338E+02   0.599194E+00  -0.838052E+00   0.233405E+05   0.187644E+01
  3075   0.220584E+02   0.598938E+00  -0.826913E+00   0.233206E+05   0.187964E+01
  3076   0.219837E+02   0.598755E+00  -0.816092E+00   0.233008E+05   0.188283E+01
  3077   0.219075E+02   0.598637E+00  -0.805440E+00   0.232810E+05   0.188601E+01
  3078   0.218328E+02   0.598585E+00  -0.794957E+00   0.232613E+05   0.188919E+01
  3079   0.217565E+02   0.598605E+00  -0.784718E+00   0.232415E+05   0.189235E+01
  3080   0.216810E+02   0.598684E+00  -0.774723E+00   0.232218E+05   0.189551E+01
  3081   0.216047E+02   0.598827E+00  -0.764861E+00   0.232021E+05   0.189866E+01
  3082   0.215284E+02   0.599035E+00  -0.755281E+00   0.231824E+05   0.190179E+01
  3083   0.214521E+02   0.599316E+00  -0.745886E+00   0.231627E+05   0.190492E+01
  3084   0.213765E+02   0.599646E+00  -0.736684E+00   0.231431E+05   0.190803E+01
  3085   0.212994E+02   0.600034E+00  -0.727743E+00   0.231234E+05   0.191113E+01
  3086   0.212231E+02   0.600478E+00  -0.719003E+00   0.231038E+05   0.191422E+01
  3087   0.211467E+02   0.600979E+00  -0.710501E+00   0.230842E+05   0.191730E+01
  3088   0.210704E+02   0.601544E+00  -0.702215E+00   0.230646E+05   0.192036E+01
  3089   0.209940E+02   0.602166E+00  -0.694161E+00   0.230451E+05   0.192340E+01
  3090   0.209169E+02   0.602829E+00  -0.686331E+00   0.230255E+05   0.192643E+01
  3091   0.208412E+02   0.603541E+00  -0.678733E+00   0.230060E+05   0.192945E+01
  3092   0.207641E+02   0.604317E+00  -0.671353E+00   0.229865E+05   0.193244E+01
  3093   0.206877E+02   0.605134E+00  -0.664213E+00   0.229670E+05   0.193542E+01
  3094   0.206113E+02   0.606007E+00  -0.657290E+00   0.229476E+05   0.193838E+01
  3095   0.205350E+02   0.606914E+00  -0.650607E+00   0.229281E+05   0.194132E+01
  3096   0.204586E+02   0.607868E+00  -0.644151E+00   0.229087E+05   0.194425E+01
  3097   0.203830E+02   0.608871E+00  -0.637928E+00   0.228893E+05   0.194715E+01
  3098   0.203066E+02   0.609914E+00  -0.631938E+00   0.228699E+05   0.195003E+01
  3099   0.202310E+02   0.610998E+00  -0.626183E+00   0.228506E+05   0.195288E+01
  3100   0.201554E+02   0.612121E+00  -0.620662E+00   0.228312E+05   0.195572E+01
  3101   0.200798E+02   0.613278E+00  -0.615375E+00   0.228119E+05   0.195853E+01
  3102   0.200050E+02   0.614482E+00  -0.610322E+00   0.227926E+05   0.196132E+01
  3103   0.199295E+02   0.615711E+00  -0.605503E+00   0.227733E+05   0.196409E+01
  3104   0.198547E+02   0.616980E+00  -0.600925E+00   0.227540E+05   0.196683E+01
  3105   0.197799E+02   0.618280E+00  -0.596573E+00   0.227348E+05   0.196955E+01
  3106   0.197051E+02   0.619613E+00  -0.592455E+00   0.227155E+05   0.197224E+01
  3107   0.196312E+02   0.620970E+00  -0.588562E+00   0.226963E+05   0.197491E+01
  3108   0.195572E+02   0.622374E+00  -0.584909E+00   0.226771E+05   0.197756E+01
  3109   0.194832E+02   0.623787E+00  -0.581474E+00   0.226579E+05   0.198018E+01
  3110   0.194101E+02   0.625224E+00  -0.578278E+00   0.226388E+05   0.198277E+01
  3111   0.193369E+02   0.626692E+00  -0.575300E+00   0.226197E+05   0.198534E+01
  3112   0.192638E+02   0.628184E+00  -0.572560E+00   0.226005E+05   0.198788E+01
  3113   0.191907E+02   0.629692E+00  -0.570045E+00   0.225814E+05   0.199040E+01
  3114   0.191184E+02   0.631216E+00  -0.567754E+00   0.225624E+05   0.199289E+01
  3115   0.190461E+02   0.632764E+00  -0.565679E+00   0.225433E+05   0.199536E+01
  3116   0.189760E+02   0.634334E+00  -0.563820E+00   0.225242E+05   0.199779E+01
  3117   0.189045E+02   0.635920E+00  -0.562191E+00   0.225052E+05   0.200020E+01
  3118   0.188338E+02   0.637507E+00  -0.560778E+00   0.224862E+05   0.200259E+01
  3119   0.187631E+02   0.639116E+00  -0.559588E+00   0.224672E+05   0.200494E+01
  3120   0.186932E+02   0.640740E+00  -0.558612E+00   0.224483E+05   0.200727E+01
  3121   0.186233E+02   0.642372E+00  -0.557844E+00   0.224293E+05   0.200957E+01
  3122   0.185565E+02   0.644011E+00  -0.557291E+00   0.224104E+05   0.201185E+01
  3123   0.184874E+02   0.645650E+00  -0.556944E+00   0.223915E+05   0.201409E+01
  3124   0.184192E+02   0.647297E+00  -0.556804E+00   0.223726E+05   0.201630E+01
  3125   0.183495E+02   0.648957E+00  -0.556870E+00   0.223537E+05   0.201849E+01
  3126   0.182828E+02   0.650617E+00  -0.557142E+00   0.223348E+05   0.202065E+01
  3127   0.182154E+02   0.652284E+00  -0.557620E+00   0.223160E+05   0.202278E+01
  3128   0.181487E+02   0.653942E+00  -0.558289E+00   0.222972E+05   0.202487E+01
  3129   0.180829E+02   0.655599E+00  -0.559156E+00   0.222784E+05   0.202694E+01
  3130   0.180172E+02   0.657256E+00  -0.560235E+00   0.222596E+05   0.202898E+01
  3131   0.179522E+02   0.658918E+00  -0.561490E+00   0.222408E+05   0.203099E+01
  3132   0.178872E+02   0.660571E+00  -0.562934E+00   0.222221E+05   0.203296E+01
  3133   0.178231E+02   0.662215E+00  -0.564568E+00   0.222033E+05   0.203491E+01
  3134   0.177597E+02   0.663850E+00  -0.566384E+00   0.221846E+05   0.203683E+01
  3135   0.176972E+02   0.665491E+00  -0.568396E+00   0.221659E+05   0.203871E+01
  3136   0.176340E+02   0.667115E+00  -0.570583E+00   0.221472E+05   0.204056E+01
  3137   0.175723E+02   0.668722E+00  -0.572935E+00   0.221286E+05   0.204238E+01
  3138   0.175106E+02   0.670319E+00  -0.575469E+00   0.221100E+05   0.204417E+01
  3139   0.174505E+02   0.671898E+00  -0.578168E+00   0.220913E+05   0.204593E+01
  3140   0.173905E+02   0.673468E+00  -0.581056E+00   0.220727E+05   0.204765E+01
  3141   0.173297E+02   0.675027E+00  -0.584086E+00   0.220541E+05   0.204934E+01
  3142   0.172713E+02   0.676554E+00  -0.587289E+00   0.220356E+05   0.205100E+01
  3143   0.172137E+02   0.678070E+00  -0.590649E+00   0.220170E+05   0.205262E+01
  3144   0.171554E+02   0.679576E+00  -0.594167E+00   0.219985E+05   0.205421E+01
  3145   0.170979E+02   0.681056E+00  -0.597841E+00   0.219800E+05   0.205577E+01
  3146   0.170412E+02   0.682503E+00  -0.601665E+00   0.219615E+05   0.205729E+01
  3147   0.169853E+02   0.683938E+00  -0.605631E+00   0.219430E+05   0.205878E+01
  3148   0.169302E+02   0.685348E+00  -0.609745E+00   0.219246E+05   0.206023E+01
  3149   0.168752E+02   0.686732E+00  -0.614000E+00   0.219061E+05   0.206165E+01
  3150   0.168210E+02   0.688089E+00  -0.618389E+00   0.218877E+05   0.206304E+01
  3151   0.167676E+02   0.689427E+00  -0.622919E+00   0.218693E+05   0.206438E+01
  3152   0.167150E+02   0.690724E+00  -0.627581E+00   0.218509E+05   0.206570E+01
  3153   0.166618E+02   0.692001E+00  -0.632368E+00   0.218325E+05   0.206698E+01
  3154   0.166109E+02   0.693245E+00  -0.637272E+00   0.218142E+05   0.206822E+01
  3155   0.165592E+02   0.694462E+00  -0.642301E+00   0.217958E+05   0.206942E+01
  3156   0.165092E+02   0.695637E+00  -0.647453E+00   0.217775E+05   0.207059E+01
  3157   0.164592E+02   0.696794E+00  -0.652713E+00   0.217592E+05   0.207173E+01
  3158   0.164100E+02   0.697908E+00  -0.658074E+00   0.217410E+05   0.207283E+01
  3159   0.163617E+02   0.698988E+00  -0.663549E+00   0.217227E+05   0.207389E+01
  3160   0.163134E+02   0.700034E+00  -0.669124E+00   0.217044E+05   0.207492E+01
  3161   0.162666E+02   0.701054E+00  -0.674799E+00   0.216862E+05   0.207591E+01
  3162   0.162200E+02   0.702031E+00  -0.680564E+00   0.216680E+05   0.207686E+01
  3163   0.161741E+02   0.702967E+00  -0.686421E+00   0.216498E+05   0.207778E+01
  3164   0.161283E+02   0.703868E+00  -0.692368E+00   0.216316E+05   0.207866E+01
  3165   0.160833E+02   0.704727E+00  -0.698397E+00   0.216135E+05   0.207950E+01
  3166   0.160392E+02   0.705552E+00  -0.704508E+00   0.215953E+05   0.208031E+01
  3167   0.159966E+02   0.706327E+00  -0.710687E+00   0.215772E+05   0.208108E+01
  3168   0.159540E+02   0.707076E+00  -0.716939E+00   0.215591E+05   0.208181E+01
  3169   0.159123E+02   0.707782E+00  -0.723264E+00   0.215410E+05   0.208251E+01
  3170   0.158706E+02   0.708439E+00  -0.729662E+00   0.215230E+05   0.208316E+01
  3171   0.158290E+02   0.709053E+00  -0.736103E+00   0.215049E+05   0.208379E+01
  3172   0.157904E+02   0.709633E+00  -0.742617E+00   0.214869E+05   0.208437E+01
  3173   0.157505E+02   0.710164E+00  -0.749179E+00   0.214689E+05   0.208491E+01
  3174   0.157120E+02   0.710644E+00  -0.755775E+00   0.214509E+05   0.208542E+01
  3175   0.156744E+02   0.711083E+00  -0.762420E+00   0.214329E+05   0.208589E+01
  3176   0.156368E+02   0.711486E+00  -0.769106E+00   0.214149E+05   0.208632E+01
  3177   0.156001E+02   0.711832E+00  -0.775824E+00   0.213970E+05   0.208672E+01
  3178   0.155642E+02   0.712144E+00  -0.782582E+00   0.213790E+05   0.208707E+01
  3179   0.155275E+02   0.712398E+00  -0.789379E+00   0.213611E+05   0.208739E+01
  3180   0.154917E+02   0.712617E+00  -0.796244E+00   0.213432E+05   0.208767E+01
  3181   0.154575E+02   0.712778E+00  -0.803074E+00   0.213253E+05   0.208791E+01
  3182   0.154240E+02   0.712897E+00  -0.809905E+00   0.213075E+05   0.208811E+01
  3183   0.153914E+02   0.712967E+00  -0.816810E+00   0.212896E+05   0.208827E+01
  3184   0.153580E+02   0.712993E+00  -0.823715E+00   0.212718E+05   0.208840E+01
  3185   0.153263E+02   0.712969E+00  -0.830545E+00   0.212540E+05   0.208848E+01
  3186   0.152946E+02   0.712911E+00  -0.837449E+00   0.212362E+05   0.208853E+01
  3187   0.152644E+02   0.712787E+00  -0.844351E+00   0.212184E+05   0.208854E+01
  3188   0.152336E+02   0.712598E+00  -0.851251E+00   0.212007E+05   0.208850E+01
  3189   0.152043E+02   0.712373E+00  -0.858150E+00   0.211829E+05   0.208843E+01
  3190   0.151750E+02   0.712106E+00  -0.864971E+00   0.211652E+05   0.208832E+01
  3191   0.151466E+02   0.711781E+00  -0.871863E+00   0.211475E+05   0.208817E+01
  3192   0.151183E+02   0.711406E+00  -0.878678E+00   0.211298E+05   0.208798E+01
  3193   0.150907E+02   0.710980E+00  -0.885488E+00   0.211121E+05   0.208775E+01
  3194   0.150647E+02   0.710504E+00  -0.892294E+00   0.210945E+05   0.208748E+01
  3195   0.150388E+02   0.709985E+00  -0.899095E+00   0.210768E+05   0.208717E+01
  3196   0.150129E+02   0.709408E+00  -0.905817E+00   0.210592E+05   0.208682E+01
  3197   0.149878E+02   0.708780E+00  -0.912384E+00   0.210416E+05   0.208643E+01
  3198   0.149628E+02   0.708117E+00  -0.919093E+00   0.210240E+05   0.208600E+01
  3199   0.149393E+02   0.707388E+00  -0.925722E+00   0.210064E+05   0.208553E+01
  3200   0.149159E+02   0.706616E+00  -0.932195E+00   0.209889E+05   0.208501E+01
  3201   0.148925E+02   0.705793E+00  -0.938809E+00   0.209714E+05   0.208446E+01
  3202   0.148700E+02   0.704905E+00  -0.945267E+00   0.209538E+05   0.208387E+01
  3203   0.148482E+02   0.703989E+00  -0.951642E+00   0.209363E+05   0.208323E+01
  3204   0.148266E+02   0.703014E+00  -0.958084E+00   0.209188E+05   0.208256E+01
  3205   0.148057E+02   0.701982E+00  -0.964368E+00   0.209014E+05   0.208185E+01
  3206   0.147848E+02   0.700899E+00  -0.970496E+00   0.208839E+05   0.208109E+01
  3207   0.147655E+02   0.699774E+00  -0.976763E+00   0.208665E+05   0.208030E+01
  3208   0.147455E+02   0.698591E+00  -0.982799E+00   0.208490E+05   0.207946E+01
  3209   0.147256E+02   0.697365E+00  -0.988825E+00   0.208316E+05   0.207859E+01
  3210   0.147072E+02   0.696089E+00  -0.994767E+00   0.208143E+05   0.207768E+01
  3211   0.146889E+02   0.694770E+00  -0.100077E+01   0.207969E+05   0.207672E+01
  3212   0.146705E+02   0.693402E+00  -0.100640E+01   0.207795E+05   0.207573E+01
  3213   0.146530E+02   0.691984E+00  -0.101209E+01   0.207622E+05   0.207470E+01
  3214   0.146363E+02   0.690516E+00  -0.101770E+01   0.207449E+05   0.207363E+01
  3215   0.146189E+02   0.688998E+00  -0.102322E+01   0.207276E+05   0.207252E+01
  3216   0.146030E+02   0.687439E+00  -0.102858E+01   0.207103E+05   0.207138E+01
  3217   0.145871E+02   0.685829E+00  -0.103393E+01   0.206930E+05   0.207019E+01
  3218   0.145713E+02   0.684178E+00  -0.103912E+01   0.206757E+05   0.206896E+01
  3219   0.145563E+02   0.682484E+00  -0.104430E+01   0.206585E+05   0.206770E+01
  3220   0.145413E+02   0.680734E+00  -0.104932E+01   0.206413E+05   0.206640E+01
  3221   0.145271E+02   0.678942E+00  -0.105418E+01   0.206241E+05   0.206506E+01
  3222   0.145136E+02   0.677108E+00  -0.105902E+01   0.206069E+05   0.206368E+01
  3223   0.144995E+02   0.675240E+00  -0.106371E+01   0.205897E+05   0.206227E+01
  3224   0.144854E+02   0.673323E+00  -0.106831E+01   0.205725E+05   0.206082E+01
  3225   0.144721E+02   0.671357E+00  -0.107282E+01   0.205554E+05   0.205932E+01
  3226   0.144595E+02   0.669357E+00  -0.107717E+01   0.205383E+05   0.205780E+01
  3227   0.144462E+02   0.667315E+00  -0.108143E+01   0.205212E+05   0.205623E+01
  3228   0.144337E+02   0.665232E+00  -0.108561E+01   0.205041E+05   0.205463E+01
  3229   0.144212E+02   0.663108E+00  -0.108962E+01   0.204870E+05   0.205299E+01
  3230   0.144103E+02   0.660935E+00  -0.109348E+01   0.204699E+05   0.205131E+01
  3231   0.143979E+02   0.658736E+00  -0.109724E+01   0.204529E+05   0.204960E+01
  3232   0.143870E+02   0.656496E+00  -0.110091E+01   0.204359E+05   0.204785E+01
  3233   0.143753E+02   0.654215E+00  -0.110443E+01   0.204189E+05   0.204606E+01
  3234   0.143630E+02   0.651893E+00  -0.110785E+01   0.204019E+05   0.204424E+01
  3235   0.143521E+02   0.649530E+00  -0.111104E+01   0.203849E+05   0.204238E+01
  3236   0.143435E+02   0.647141E+00  -0.111421E+01   0.203679E+05   0.204048E+01
  3237   0.143335E+02   0.644712E+00  -0.111721E+01   0.203510E+05   0.203855E+01
  3238   0.143227E+02   0.642249E+00  -0.112006E+01   0.203340E+05   0.203658E+01
  3239   0.143126E+02   0.639754E+00  -0.112273E+01   0.203171E+05   0.203458E+01
  3240   0.143026E+02   0.637225E+00  -0.112525E+01   0.203002E+05   0.203254E+01
  3241   0.142934E+02   0.634663E+00  -0.112775E+01   0.202833E+05   0.203046E+01
  3242   0.142834E+02   0.632061E+00  -0.113008E+01   0.202665E+05   0.202835E+01
  3243   0.142741E+02   0.629441E+00  -0.113225E+01   0.202496E+05   0.202621E+01
  3244   0.142642E+02   0.626781E+00  -0.113425E+01   0.202328E+05   0.202402E+01
  3245   0.142564E+02   0.624103E+00  -0.113616E+01   0.202160E+05   0.202181E+01
  3246   0.142480E+02   0.621385E+00  -0.113783E+01   0.201992E+05   0.201956E+01
  3247   0.142380E+02   0.618641E+00  -0.113949E+01   0.201824E+05   0.201727E+01
  3248   0.142296E+02   0.615866E+00  -0.114090E+01   0.201656E+05   0.201495E+01
  3249   0.142181E+02   0.613072E+00  -0.114222E+01   0.201488E+05   0.201260E+01
  3250   0.142090E+02   0.610239E+00  -0.114338E+01   0.201321E+05   0.201021E+01
  3251   0.142005E+02   0.607396E+00  -0.114437E+01   0.201154E+05   0.200778E+01
  3252   0.141913E+02   0.604521E+00  -0.114519E+01   0.200987E+05   0.200532E+01
  3253   0.141821E+02   0.601621E+00  -0.114592E+01   0.200820E+05   0.200283E+01
  3254   0.141737E+02   0.598697E+00  -0.114648E+01   0.200653E+05   0.200031E+01
  3255   0.141645E+02   0.595756E+00  -0.114695E+01   0.200486E+05   0.199775E+01
  3256   0.141561E+02   0.592798E+00  -0.114718E+01   0.200320E+05   0.199516E+01
  3257   0.141476E+02   0.589815E+00  -0.114725E+01   0.200154E+05   0.199254E+01
  3258   0.141384E+02   0.586809E+00  -0.114722E+01   0.199988E+05   0.198988E+01
  3259   0.141292E+02   0.583793E+00  -0.114703E+01   0.199822E+05   0.198719E+01
  3260   0.141200E+02   0.580753E+00  -0.114674E+01   0.199656E+05   0.198448E+01
  3261   0.141115E+02   0.577697E+00  -0.114622E+01   0.199490E+05   0.198173E+01
  3262   0.141023E+02   0.574625E+00  -0.114560E+01   0.199325E+05   0.197895E+01
  3263   0.140930E+02   0.571544E+00  -0.114482E+01   0.199159E+05   0.197613E+01
  3264   0.140838E+02   0.568432E+00  -0.114388E+01   0.198994E+05   0.197329E+01
  3265   0.140745E+02   0.565319E+00  -0.114277E+01   0.198829E+05   0.197042E+01
  3266   0.140653E+02   0.562189E+00  -0.114157E+01   0.198664E+05   0.196752E+01
  3267   0.140560E+02   0.559045E+00  -0.114020E+01   0.198499E+05   0.196459E+01
  3268   0.140460E+02   0.555899E+00  -0.113867E+01   0.198335E+05   0.196163E+01
  3269   0.140367E+02   0.552730E+00  -0.113705E+01   0.198170E+05   0.195864E+01
  3270   0.140266E+02   0.549561E+00  -0.113526E+01   0.198006E+05   0.195563E+01
  3271   0.140165E+02   0.546383E+00  -0.113331E+01   0.197842E+05   0.195258E+01
  3272   0.140057E+02   0.543206E+00  -0.113112E+01   0.197678E+05   0.194951E+01
  3273   0.139963E+02   0.540013E+00  -0.112892E+01   0.197514E+05   0.194641E+01
  3274   0.139854E+02   0.536812E+00  -0.112647E+01   0.197350E+05   0.194328E+01
  3275   0.139745E+02   0.533611E+00  -0.112394E+01   0.197187E+05   0.194013E+01
  3276   0.139644E+02   0.530403E+00  -0.112132E+01   0.197024E+05   0.193695E+01
  3277   0.139534E+02   0.527203E+00  -0.111853E+01   0.196860E+05   0.193374E+01
  3278   0.139417E+02   0.523995E+00  -0.111558E+01   0.196697E+05   0.193051E+01
  3279   0.139300E+02   0.520779E+00  -0.111247E+01   0.196534E+05   0.192725E+01
  3280   0.139190E+02   0.517565E+00  -0.110927E+01   0.196372E+05   0.192397E+01
  3281   0.139065E+02   0.514343E+00  -0.110598E+01   0.196209E+05   0.192066E+01
  3282   0.138947E+02   0.511137E+00  -0.110245E+01   0.196047E+05   0.191733E+01
  3283   0.138821E+02   0.507924E+00  -0.109891E+01   0.195884E+05   0.191397E+01
  3284   0.138702E+02   0.504719E+00  -0.109520E+01   0.195722E+05   0.191059E+01
  3285   0.138569E+02   0.501515E+00  -0.109134E+01   0.195560E+05   0.190719E+01
  3286   0.138442E+02   0.498312E+00  -0.108723E+01   0.195398E+05   0.190376E+01
  3287   0.138308E+02   0.495110E+00  -0.108319E+01   0.195237E+05   0.190031E+01
  3288   0.138173E+02   0.491932E+00  -0.107891E+01   0.195075E+05   0.189684E+01
  3289   0.138038E+02   0.488747E+00  -0.107454E+01   0.194914E+05   0.189334E+01
  3290   0.137895E+02   0.485571E+00  -0.107001E+01   0.194753E+05   0.188982E+01
  3291   0.137760E+02   0.482412E+00  -0.106546E+01   0.194592E+05   0.188628E+01
  3292   0.137609E+02   0.479261E+00  -0.106068E+01   0.194431E+05   0.188272E+01
  3293   0.137458E+02   0.476112E+00  -0.105581E+01   0.194270E+05   0.187914E+01
  3294   0.137314E+02   0.472980E+00  -0.105086E+01   0.194109E+05   0.187553E+01
  3295   0.137162E+02   0.469865E+00  -0.104574E+01   0.193949E+05   0.187191E+01
  3296   0.137002E+02   0.466744E+00  -0.104054E+01   0.193788E+05   0.186826E+01
  3297   0.136834E+02   0.463655E+00  -0.103532E+01   0.193628E+05   0.186460E+01
  3298   0.136674E+02   0.460568E+00  -0.102987E+01   0.193468E+05   0.186091E+01
  3299   0.136506E+02   0.457498E+00  -0.102440E+01   0.193308E+05   0.185721E+01
